Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
295	:	1656397378.215	  7041.180	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 294 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_294.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_294.err
260	:	1656397245.456	  7180.730	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 259 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_259.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_259.err
280	:	1656397341.086	  7093.048	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 279 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_279.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_279.err
315	:	1656397429.303	  7005.410	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 314 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_314.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_314.err
285	:	1656397361.722	  7090.347	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 284 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_284.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_284.err
318	:	1656397433.507	  7019.498	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 317 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_317.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_317.err
300	:	1656397394.096	  7060.016	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 299 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_299.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_299.err
298	:	1656397389.946	  7073.686	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 297 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_297.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_297.err
311	:	1656397423.599	  7048.766	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 310 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_310.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_310.err
294	:	1656397376.879	  7099.067	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 293 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_293.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_293.err
279	:	1656397339.815	  7138.881	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 278 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_278.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_278.err
271	:	1656397315.734	  7164.602	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 270 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_270.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_270.err
305	:	1656397400.577	  7082.136	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 304 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_304.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_304.err
327	:	1656397445.452	  7039.192	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 326 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_326.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_326.err
303	:	1656397396.098	  7088.723	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 302 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_302.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_302.err
293	:	1656397376.625	  7115.005	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 292 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_292.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_292.err
314	:	1656397428.452	  7066.388	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 313 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_313.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_313.err
288	:	1656397367.206	  7129.422	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 287 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_287.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_287.err
301	:	1656397394.794	  7102.130	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 300 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_300.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_300.err
320	:	1656397438.566	  7061.582	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 319 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_319.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_319.err
286	:	1656397362.114	  7142.069	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 285 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_285.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_285.err
278	:	1656397333.938	  7172.723	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 277 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_277.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_277.err
312	:	1656397425.891	  7097.651	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 311 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_311.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_311.err
331	:	1656397451.231	  7079.396	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 330 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_330.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_330.err
351	:	1656397501.872	  7031.839	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 350 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_350.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_350.err
322	:	1656397439.450	  7096.724	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 321 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_321.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_321.err
308	:	1656397413.162	  7132.230	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 307 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_307.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_307.err
282	:	1656397346.891	  7199.818	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 281 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_281.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_281.err
323	:	1656397440.151	  7110.994	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 322 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_322.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_322.err
283	:	1656397347.675	  7213.762	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 282 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_282.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_282.err
346	:	1656397494.639	  7070.360	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 345 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_345.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_345.err
340	:	1656397473.594	  7094.261	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 339 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_339.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_339.err
302	:	1656397395.506	  7179.840	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 301 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_301.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_301.err
334	:	1656397461.818	  7113.967	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 333 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_333.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_333.err
281	:	1656397343.110	  7233.735	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 280 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_280.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_280.err
316	:	1656397431.502	  7150.616	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 315 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_315.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_315.err
313	:	1656397426.149	  7156.466	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 312 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_312.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_312.err
274	:	1656397332.697	  7250.343	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 273 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_273.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_273.err
329	:	1656397448.465	  7140.582	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 328 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_328.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_328.err
297	:	1656397388.934	  7201.710	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 296 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_296.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_296.err
335	:	1656397464.547	  7126.118	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 334 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_334.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_334.err
296	:	1656397382.571	  7211.267	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 295 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_295.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_295.err
352	:	1656397502.111	  7095.389	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 351 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_351.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_351.err
380	:	1656397543.424	  7055.730	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 379 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_379.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_379.err
345	:	1656397491.994	  7107.989	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 344 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_344.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_344.err
292	:	1656397376.369	  7230.674	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 291 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_291.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_291.err
338	:	1656397469.340	  7137.996	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 337 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_337.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_337.err
291	:	1656397373.830	  7243.541	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 290 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_290.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_290.err
304	:	1656397396.587	  7223.810	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 303 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_303.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_303.err
333	:	1656397455.383	  7172.390	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 332 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_332.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_332.err
355	:	1656397505.234	  7124.585	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 354 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_354.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_354.err
337	:	1656397468.990	  7161.979	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 336 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_336.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_336.err
347	:	1656397494.985	  7138.075	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 346 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_346.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_346.err
348	:	1656397497.456	  7141.294	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 347 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_347.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_347.err
357	:	1656397507.443	  7133.050	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 356 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_356.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_356.err
299	:	1656397393.854	  7250.981	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 298 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_298.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_298.err
367	:	1656397521.102	  7127.266	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 366 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_366.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_366.err
324	:	1656397440.551	  7209.752	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 323 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_323.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_323.err
364	:	1656397515.607	  7134.971	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 363 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_363.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_363.err
343	:	1656397485.245	  7167.933	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 342 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_342.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_342.err
328	:	1656397446.091	  7208.427	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 327 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_327.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_327.err
287	:	1656397363.442	  7291.231	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 286 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_286.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_286.err
372	:	1656397533.342	  7124.831	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 371 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_371.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_371.err
317	:	1656397431.837	  7226.571	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 316 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_316.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_316.err
398	:	1656397580.592	  7077.884	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 397 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_397.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_397.err
330	:	1656397449.236	  7222.034	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 329 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_329.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_329.err
379	:	1656397543.192	  7135.583	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 378 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_378.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_378.err
365	:	1656397519.853	  7162.263	0	0	0	0	srun --exclusive -n1 -N1 --mem-per-cpu=4000 bash fullsky_south.sh 364 1> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_364.log 2> /n/holylfs05/LABS/finkbeiner_lab/Lab/nmudur/bayestar_edr3/stout/fullsky/postlogs/south//log_15944888_364.err
